Gender,Age [10-15],Age [16-20],Age [21-25],Age [26-30],Age [31-35],Level,access_to_material_in my academy,family_financial_status_allows_me_to_focus,parent_guardian_support_education_learning,feel_supported_accepted_coursemate_friends,atleast_one_close_friend,positive_supportive_relation_with_lecturers,rarely_have_conflict_with_classmate_lecturer,constantly_attend_lectures_on_time,avoid_engaging _risky_behavior,family_status_stable_supportive_in _academic_pursuits,parent_guardian_encourages_academic_pursuit,no_significant_family_issues_interfere_academic_pursuit,strong_sense_belonging_university_community,University_provide_adequate_support_academic_pursuit,feel_safe_comfortable_in_school_environment,What_ your_current_CGPA
Female,0,1,0,0,0,200L,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Neutral,Not at All,Agree,Not Frequently,Very Stable,Strongly Agree,Strongly Agree,Neutral,Strong Support,Neutral,4.5 and above
Female,0,1,0,0,0,200L,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Neutral,Not Frequently,Agree,Frequently,Very Stable,Strongly Agree,Agree,Neutral,Litle Support,Agree,3.5 to 4.49
Female,0,1,0,0,0,200L,Agree,Agree,Agree,Neural,Agree,Neutral,Not at All,Agree,Not More Frequently,Stable,Agree,Neutral,Neutral,Neutral,Agree,4.5 and above
Male,0,0,0,1,0,300L,Strongly Disagree,Disagree,Neutral,Disagree,Disagree,Neutral,Most Frequently,Disagree,Neutral,Very Stable,Disagree,Agree,Little Sense of Belonging,Litle Support,Disagree,2.0 to 2.49
Female,0,0,0,1,0,400L,Disagree,Disagree,Disagree,Neural,Neutral,Neutral,Frequently,Disagree,Frequently,Stable,Neutral,Agree,Strong Sense of Belonging,No Support,Neutral,2.5 to 3.49
Female,1,0,0,0,0,200L,Disagree,Agree,Agree,Agree,Agree,Strongly Agree,Neutral,Neutral,Not Frequently,Stable,Agree,Agree,No Sense of Belonging,No Support,Agree,2.0 to 2.49
Female,0,1,0,0,0,200L,Strongly Agree,Strongly Agree,Strongly Agree,Neural,Agree,Neutral,Not at All,Agree,Neutral,Stable,Strongly Agree,Agree,No Sense of Belonging,Strong Support,Strongly Agree,2.5 to 3.49
Female,0,1,0,0,0,200L,Agree,Agree,Strongly Agree,Neural,Agree,Agree,Not at All,Strongly Agree,Not More Frequently,Stable,Strongly Agree,Strongly Agree,Little Sense of Belonging,Strong Support,Agree,4.5 and above
Female,1,0,0,0,0,200L,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Frequently,Neutral,Not Frequently,Stable,Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Male,0,1,0,0,0,200L,Agree,Agree,Agree,Neural,Agree,Neutral,Not at All,Agree,Frequently,Very Stable,Agree,Agree,Little Sense of Belonging,Strong Support,Agree,4.5 and above
Female,0,1,0,0,0,200L,Neutral,Neural,Strongly Agree,Neural,Strongly Agree,Strongly Agree,Not Frequently,Agree,Frequently,Neutral,Strongly Agree,Neutral,Little Sense of Belonging,Neutral,Neutral,2.5 to 3.49
Female,0,1,0,0,0,200L,Agree,Agree,Agree,Neural,Agree,Neutral,Neutral,Agree,Frequently,Stable,Agree,Neutral,Little Sense of Belonging,Litle Support,Agree,3.5 to 4.49
Female,0,1,0,0,0,200L,Agree,Agree,Disagree,Neural,Neutral,Neutral,Not at All,Strongly Agree,Neutral,Neutral,Neutral,Neutral,Little Sense of Belonging,Litle Support,Disagree,3.5 to 4.49
Female,0,1,0,0,0,200L,Agree,Agree,Strongly Agree,Neural,Strongly Agree,Neutral,Not at All,Strongly Agree,Frequently,Stable,Strongly Agree,Agree,Neutral,Neutral,Neutral,4.5 and above
Female,0,1,0,0,0,200L,Strongly Agree,Agree,Agree,Agree,Agree,Neutral,Not at All,Agree,Neutral,Neutral,Agree,Neutral,Neutral,Neutral,Neutral,4.5 and above
Female,0,0,1,0,0,200L,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Agree,Not at All,Strongly Agree,Not Frequently,Very Stable,Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,2.0 to 2.49
Female,0,0,1,0,0,200L,Agree,Neural,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Not at All,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,200L,Agree,Agree,Agree,Neural,Agree,Disagree,Not at All,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Neutral,Strong Support,Neutral,4.5 and above
Female,1,1,0,0,0,200L,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Not at All,Strongly Agree,More Frequently,Stable,Strongly Agree,Agree,Strong Sense of Belonging,Strong Support,Neutral,4.5 and above
Female,0,1,0,0,0,200L,Strongly Agree,Agree,Agree,Agree,Neutral,Neutral,Not at All,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Agree,Strong Sense of Belonging,Neutral,Agree,3.5 to 4.49
Female,0,0,0,1,0,400L,Agree,Neural,Strongly Agree,Agree,Strongly Agree,Neutral,Not at All,Agree,More Frequently,Not Very Stable,Strongly Agree,Agree,Little Sense of Belonging,Litle Support,Strongly Agree,3.5 to 4.49
Male,0,0,0,1,0,500L,Disagree,Neural,Neutral,Neural,Agree,Neutral,Neutral,Neutral,Frequently,Not Very Stable,Agree,Neutral,Little Sense of Belonging,Litle Support,Agree,2.5 to 3.49
Female,0,1,0,0,0,200L,Neutral,Neural,Agree,Neural,Neutral,Neutral,Frequently,Neutral,Frequently,Stable,Agree,Agree,Neutral,Neutral,Agree,2.0 to 2.49
Male,0,1,0,0,0,200L,Agree,Agree,Agree,Agree,Disagree,Neutral,Neutral,Agree,More Frequently,Stable,Agree,Neutral,Little Sense of Belonging,Neutral,Neutral,4.5 and above
Female,0,1,0,0,0,200L,Agree,Agree,Agree,Agree,Neutral,Agree,Not at All,Strongly Agree,Not Frequently,Stable,Strongly Agree,Agree,Neutral,Strong Support,Agree,3.5 to 4.49
Female,0,1,0,0,0,200L,Agree,Sreongly Agree,Sreongly Agree,Agree,Agree,Agree,Most Frequently,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Agree,Strong Sense of Belonging,Litle Support,Agree,4.5 and above
Female,0,1,0,0,0,300L,Agree,Agree,Agree,Agree,Agree,Agree,Not at All,Strongly Agree,Not Frequently,Stable,Agree,Agree,Little Sense of Belonging,Strong Support,Agree,4.5 and above
Female,1,0,0,0,0,200L,Agree,Neural,Agree,Neural,Agree,Neutral,Not at All,Agree,Frequently,Stable,Agree,Neutral,Strong Sense of Belonging,Strong Support,Neutral,4.5 and above
Female,0,1,0,0,0,200L,Strongly Agree,Agree,Strongly Agree,Neural,Strongly Agree,Neutral,Not at All,Agree,More Frequently,Neutral,Strongly Agree,Disagree,Little Sense of Belonging,Litle Support,Agree,4.5 and above
Male,0,1,0,0,0,200L,Agree,Agree,Agree,Agree,Neutral,Agree,Not at All,Agree,Not More Frequently,Not Very Stable,Strongly Agree,Agree,Strong Sense of Belonging,Strong Support,Agree,3.5 to 4.49
Female,0,1,0,0,0,200L,Agree,Agree,Agree,Agree,Agree,Agree,Not at All,Agree,Frequently,Stable,Agree,Agree,Little Sense of Belonging,Litle Support,Agree,4.5 and above
Female,0,1,0,0,0,200L,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Not at All,Strongly Agree,More Frequently,Stable,Agree,Agree,Strong Sense of Belonging,Strong Support,Agree,4.5 and above
Female,0,1,0,0,0,200L,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Not at All,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,200L,Agree,Agree,Agree,Neural,Strongly Agree,Disagree,Neutral,Agree,Frequently,Very Stable,Agree,Strongly Agree,Strong Sense of Belonging,Neutral,Neutral,4.5 and above
Female,0,1,0,0,0,300L,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Neutral,Not at All,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Neutral,Neutral,Neutral,3.5 to 4.49
Female,0,1,0,0,0,200L,Agree,Sreongly Agree,Agree,Agree,Neutral,Agree,Most Frequently,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,200L,Agree,Agree,Agree,Agree,Agree,Neutral,Not at All,Agree,Neutral,Stable,Agree,Agree,Little Sense of Belonging,Litle Support,Agree,4.5 and above
Female,0,1,0,0,0,400L,Strongly Agree,Strongly Agree,Strongly Agree,Neural,Strongly Agree,Neutral,Not at All,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Little Sense of Belonging,Neutral,Neutral,4.5 and above
Female,0,1,0,0,0,200L,Agree,Strongly Agree,Strongly Agree,Neural,Strongly Agree,Neutral,Not at All,Strongly Agree,Not More Frequently,Neutral,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Agree,4.5 and above
Female,0,1,0,0,0,200L,Agree,Agree,Agree,Agree,Agree,Agree,Not at All,Agree,Frequently,Stable,Agree,Agree,Little Sense of Belonging,Litle Support,Agree,4.5 and above
Female,0,0,0,0,1,400L,Agree,Disagree,Disagree,Agree,Agree,Agree,Frequently,Agree,More Frequently,Stable,Agree,Agree,Strong Sense of Belonging,Litle Support,Agree,3.5 to 4.49
Female,0,1,0,0,0,300L,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Frequently,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Agree,Strong Sense of Belonging,Strong Support,Agree,3.5 to 4.49
Female,0,1,0,0,0,500L,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Disagree,Not at All,Strongly Agree,More Frequently,Very Stable,Agree,Strongly Agree,Little Sense of Belonging,Litle Support,Disagree,3.5 to 4.49
Female,0,1,0,0,0,200L,Agree,Agree,Strongly Agree,Neural,Agree,Agree,Not at All,Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Agree,3.5 to 4.49
Female,0,0,0,0,1,400L,Agree,Disagree,Disagree,Agree,Agree,Agree,Most Frequently,Agree,Frequently,Stable,Agree,Disagree,Little Sense of Belonging,Litle Support,Strongly Disagree,3.5 to 4.49
Female,0,1,0,0,0,200L,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Disagree,Not at All,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Little Sense of Belonging,Litle Support,Disagree,4.5 and above
Female,0,0,0,0,1,400L,Agree,Agree,Disagree,Agree,Agree,Strongly Disagree,Most Frequently,Agree,More Frequently,Stable,Agree,Agree,Strong Sense of Belonging,Litle Support,Strongly Disagree,3.5 to 4.49
Female,0,1,0,0,0,200L,Agree,Agree,Agree,Agree,Agree,Neutral,Not at All,Agree,Not More Frequently,Very Stable,Strongly Agree,Agree,Strong Sense of Belonging,Strong Support,Agree,less than 2.0
Female,0,1,0,0,0,200L,Agree,Agree,Agree,Agree,Neutral,Agree,Not at All,Strongly Agree,Not Frequently,Stable,Strongly Agree,Agree,Neutral,Strong Support,Agree,3.5 to 4.49
Female,0,1,0,0,0,200L,Neutral,Agree,Strongly Agree,Agree,Agree,Neutral,Neutral,Strongly Agree,More Frequently,Very Stable,Agree,Agree,Neutral,Neutral,Neutral,4.5 and above
Female,0,1,0,0,0,200L,Agree,Neural,Strongly Agree,Agree,Strongly Agree,Strongly Disagree,Not at All,Neutral,More Frequently,Stable,Strongly Agree,Agree,Little Sense of Belonging,Neutral,Neutral,4.5 and above
Female,0,1,0,0,0,300L,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Disagree,Not at All,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Neutral,Neutral,Neutral,4.5 and above
Female,0,1,0,0,0,300L,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Disagree,Not at All,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Little Sense of Belonging,Litle Support,Disagree,4.5 and above
Female,0,1,0,0,0,300L,Strongly Agree,Strongly Agree,Strongly Agree,Neural,Strongly Agree,Neutral,Not at All,Strongly Agree,More Frequently,Very Stable,Agree,Strongly Agree,Strong Sense of Belonging,Neutral,Neutral,4.5 and above
Female,0,1,0,0,0,400L,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Disagree,Not at All,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Little Sense of Belonging,Litle Support,Disagree,4.5 and above
Female,0,1,0,0,0,500L,Strongly Agree,Agree,Strongly Agree,Agree,Neutral,Agree,Not at All,Strongly Agree,More Frequently,Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Agree,4.5 and above
Female,0,1,0,0,0,500L,Strongly Agree,Strongly Agree,Strongly Agree,Neural,Strongly Agree,Neutral,Not at All,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Little Sense of Belonging,Neutral,Neutral,4.5 and above
Female,0,1,0,0,0,200L,Strongly Agree,Strongly Agree,Strongly Agree,Neural,Strongly Agree,Neutral,Not at All,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Little Sense of Belonging,Neutral,Neutral,4.5 and above
Female,0,1,0,0,0,300L,Strongly Agree,Strongly Agree,Strongly Agree,Neural,Strongly Agree,Neutral,Not at All,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Neutral,Strong Support,Agree,4.5 and above
Male,0,1,0,0,0,200L,Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Neutral,Not at All,Agree,More Frequently,Very Stable,Strongly Disagree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Disagree,3.5 to 4.49
Female,0,1,0,0,0,200L,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Not at All,Strongly Agree,Not More Frequently,Very Stable,Strongly Agree,Strongly Agree,Neutral,Strong Support,Strongly Agree,3.5 to 4.49
Male,0,0,1,0,0,400L,Agree,Neural,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Not at All,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Neutral,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,200L,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Not at All,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Neutral,Strong Support,Agree,3.5 to 4.49
Male,0,0,1,0,0,500L,Strongly Agree,Neural,Neutral,Neural,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.5 to 4.49
Female,0,1,0,0,0,300L,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Neutral,Not at All,Strongly Agree,Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Agree,3.5 to 4.49
Female,0,1,0,0,0,200L,Strongly Disagree,Disagree,Strongly Agree,Agree,Neutral,Neutral,Neutral,Agree,Frequently,Neutral,Strongly Agree,Neutral,Neutral,Neutral,Neutral,4.5 and above
Female,0,1,0,0,0,200L,Neutral,Agree,Strongly Agree,Neural,Agree,Agree,Neutral,Strongly Agree,More Frequently,Neutral,Agree,Neutral,Neutral,Neutral,Neutral,4.5 and above
Male,0,1,0,0,0,400L,Neutral,Agree,Agree,Neural,Strongly Agree,Neutral,Not at All,Strongly Agree,Not Frequently,Stable,Strongly Agree,Agree,Neutral,Litle Support,Neutral,3.5 to 4.49
Female,0,1,0,0,0,200L,Neutral,Neural,Strongly Agree,Neural,Neutral,Neutral,Neutral,Strongly Agree,More Frequently,Neutral,Strongly Agree,Neutral,Neutral,Neutral,Neutral,4.5 and above
Female,0,1,0,0,0,200L,Neutral,Neural,Strongly Agree,Neural,Neutral,Neutral,Not at All,Strongly Agree,Not More Frequently,Very Stable,Agree,Neutral,Little Sense of Belonging,Strong Support,Agree,3.5 to 4.49
Female,0,1,0,0,0,300L,Agree,Neural,Agree,Neural,Neutral,Neutral,Not at All,Strongly Agree,Not Frequently,Stable,Agree,Neutral,Little Sense of Belonging,Strong Support,Agree,3.5 to 4.49
Female,0,1,0,0,0,200L,Neutral,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Disagree,Neutral,Strongly Agree,More Frequently,Neutral,Agree,Strongly Disagree,Neutral,No Support,Neutral,3.5 to 4.49
Female,0,1,0,0,0,200L,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Not at All,Strongly Agree,More Frequently,Stable,Agree,Agree,Strong Sense of Belonging,Neutral,Neutral,4.5 and above
Female,0,1,0,0,0,200L,Neutral,Neural,Agree,Neural,Neutral,Neutral,Not at All,Neutral,More Frequently,Neutral,Strongly Agree,Strongly Disagree,Neutral,Neutral,Neutral,3.5 to 4.49
Male,0,0,1,0,0,400L,Strongly Agree,Agree,Strongly Agree,Neural,Neutral,Disagree,Neutral,Neutral,Neutral,Neutral,Neutral,Disagree,No Sense of Belonging,No Support,Strongly Disagree,less than 2.0
Female,0,1,0,0,0,200L,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Neutral,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Agree,4.5 and above
Male,0,1,0,0,0,200L,Neutral,Neural,Neutral,Neural,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.5 to 4.49
Male,0,0,1,0,0,300L,Agree,Agree,Agree,Agree,Agree,Agree,Neutral,Agree,Neutral,Neutral,Agree,Agree,Neutral,Neutral,Agree,4.5 and above
Male,0,0,1,0,0,400L,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Not at All,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,200L,Agree,Agree,Strongly Agree,Neural,Neutral,Neutral,Not at All,Strongly Agree,More Frequently,Stable,Strongly Agree,Agree,Neutral,Strong Support,Agree,4.5 and above
Female,0,1,0,0,0,200L,Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Not at All,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Neutral,Litle Support,Disagree,3.5 to 4.49
Female,0,1,0,0,0,200L,Strongly Agree,Neural,Strongly Agree,Neural,Neutral,Neutral,Not at All,Strongly Agree,Not More Frequently,Neutral,Strongly Agree,Neutral,Neutral,Neutral,Neutral,4.5 and above
Female,0,1,0,0,0,200L,Neutral,Neural,Agree,Strongly Agree,Neutral,Agree,Not at All,Strongly Agree,Not More Frequently,Neutral,Strongly Agree,Neutral,Neutral,Neutral,Neutral,4.5 and above
Female,0,1,0,0,0,200L,Neutral,Agree,Strongly Agree,Strongly Agree,Neutral,Strongly Agree,Not at All,Strongly Agree,Not More Frequently,Neutral,Strongly Agree,Neutral,Neutral,Strong Support,Agree,4.5 and above
Female,0,1,0,0,0,500L,Agree,Strongly Agree,Strongly Agree,Agree,Disagree,Neutral,Not at All,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Little Sense of Belonging,Neutral,Strongly Agree,4.5 and above
Female,0,1,0,0,0,500L,Neutral,Strongly Agree,Strongly Agree,Neural,Disagree,Agree,Not at All,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Little Sense of Belonging,Strong Support,Agree,4.5 and above
Female,0,1,0,0,0,500L,Agree,Strongly Agree,Strongly Agree,Neural,Neutral,Agree,Not at All,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Little Sense of Belonging,Strong Support,Agree,4.5 and above
Male,0,1,0,0,0,200L,Neutral,Agree,Strongly Agree,Neural,Agree,Neutral,Not at All,Strongly Agree,More Frequently,Stable,Strongly Agree,Agree,Strong Sense of Belonging,Bad Support,Neutral,4.5 and above
Female,0,0,1,0,0,200L,Strongly Agree,Neural,Strongly Agree,Strongly Agree,Agree,Neutral,Not at All,Strongly Agree,More Frequently,Stable,Strongly Agree,Strongly Agree,Neutral,Strong Support,Strongly Agree,3.5 to 4.49
Female,0,1,0,0,0,200L,Neutral,Neural,Agree,Strongly Agree,Agree,Neutral,Not at All,Strongly Agree,Not Frequently,Very Stable,Neutral,Neutral,Neutral,Strong Support,Neutral,4.5 and above
Female,0,1,0,0,0,200L,Neutral,Strongly Agree,Strongly Agree,Neural,Agree,Neutral,Not at All,Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Agree,4.5 and above
Female,0,1,0,0,0,200L,Neutral,Agree,Agree,Strongly Agree,Neutral,Agree,Not at All,Agree,Frequently,Neutral,Neutral,Neutral,Little Sense of Belonging,Neutral,Strongly Agree,4.5 and above
Female,0,1,0,0,0,200L,Agree,Agree,Agree,Agree,Neutral,Neutral,Not at All,Agree,More Frequently,Stable,Strongly Agree,Agree,Strong Sense of Belonging,Strong Support,Agree,4.5 and above
Female,1,0,0,0,0,200L,Strongly Agree,Neural,Strongly Agree,Neural,Agree,Neutral,Not Frequently,Neutral,Frequently,Very Stable,Strongly Agree,Strongly Agree,Neutral,Neutral,Neutral,4.5 and above
Female,0,1,0,0,0,200L,Agree,Agree,Agree,Neural,Agree,Neutral,Not at All,Agree,More Frequently,Very Stable,Agree,Agree,Strong Sense of Belonging,Litle Support,Agree,4.5 and above
Female,0,1,0,0,0,200L,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Neutral,Neutral,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Little Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,200L,Agree,Strongly Disagree,Agree,Neural,Disagree,Neutral,Not at All,Agree,More Frequently,Neutral,Agree,Neutral,Neutral,Neutral,Neutral,4.5 and above
Male,0,1,0,0,0,200L,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Not at All,Strongly Agree,Not More Frequently,Stable,Strongly Agree,Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,200L,Disagree,Neural,Agree,Neural,Agree,Agree,Not at All,Agree,Not Frequently,Stable,Strongly Agree,Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,3.5 to 4.49
Female,0,1,0,0,0,200L,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Not at All,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Agree,Little Sense of Belonging,Strong Support,Agree,4.5 and above
Female,1,0,0,0,0,200L,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Not Frequently,Agree,More Frequently,Stable,Strongly Agree,Agree,Strong Sense of Belonging,Strong Support,Agree,4.5 and above
Female,0,1,0,0,0,500L,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Not at All,Strongly Agree,Not Frequently,Stable,Strongly Agree,Strongly Agree,Little Sense of Belonging,Strong Support,Agree,3.5 to 4.49
Female,0,1,0,0,0,200L,Agree,Agree,Strongly Agree,Strongly Agree,Neutral,Strongly Agree,Not at All,Strongly Agree,Neutral,Not Stable,Strongly Agree,Neutral,Neutral,Strong Support,Strongly Agree,4.5 and above
Male,0,1,0,0,0,200L,Neutral,Neural,Strongly Agree,Neural,Strongly Agree,Neutral,Not at All,Strongly Agree,Neutral,Stable,Strongly Agree,Agree,Little Sense of Belonging,Litle Support,Agree,2.0 to 2.49
Male,1,0,0,0,1,200L,Agree,Neural,Agree,Neural,Disagree,Neutral,Not Frequently,Neutral,Not Frequently,Stable,Agree,Neutral,Neutral,Litle Support,Neutral,less than 2.0
Female,1,0,0,0,0,200L,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Not at All,Strongly Agree,More Frequently,Stable,Strongly Agree,Agree,Strong Sense of Belonging,Strong Support,Agree,4.5 and above
Female,0,1,0,0,0,200L,Agree,Agree,Agree,Agree,Agree,Neutral,Not at All,Agree,Frequently,Stable,Agree,Agree,Little Sense of Belonging,Litle Support,Disagree,4.5 and above
Female,0,1,0,0,0,200L,Agree,Neural,Agree,Neural,Neutral,Neutral,Frequently,Neutral,Frequently,Stable,Agree,Agree,Neutral,Neutral,Neutral,4.5 and above
Female,0,1,0,0,0,300L,Agree,Agree,Agree,Neural,Neutral,Neutral,Not at All,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Neutral,Strong Support,Agree,3.5 to 4.49
Female,0,1,0,0,0,200L,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Strongly Agree,Not at All,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Agree,Strong Sense of Belonging,Neutral,Strongly Agree,4.5 and above
Female,0,1,0,0,0,200L,Strongly Agree,Strongly Agree,Strongly Agree,Neural,Strongly Disagree,Strongly Agree,Neutral,Strongly Agree,Frequently,Very Stable,Strongly Agree,Strongly Disagree,Strong Sense of Belonging,Strong Support,Neutral,4.5 and above
Female,0,1,0,0,0,300L,Agree,Agree,Agree,Agree,Agree,Agree,Neutral,Agree,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Agree,3.5 to 4.49
Male,0,1,0,0,0,200L,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Neutral,Not at All,Strongly Agree,More Frequently,Neutral,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Neutral,Agree,4.5 and above
Male,0,0,1,0,0,400L,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Not at All,Agree,Frequently,Stable,Agree,Agree,Strong Sense of Belonging,No Support,Neutral,3.5 to 4.49
Female,0,1,0,0,0,200L,Neutral,Strongly Agree,Strongly Agree,Neural,Neutral,Neutral,Not at All,Agree,Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,200L,Agree,Agree,Agree,Agree,Agree,Agree,Not at All,Agree,More Frequently,Very Stable,Agree,Neutral,Strong Sense of Belonging,Strong Support,Agree,3.5 to 4.49
Female,0,1,0,0,0,300L,Neutral,Neural,Agree,Neural,Disagree,Neutral,Frequently,Agree,Neutral,Stable,Agree,Neutral,Little Sense of Belonging,Litle Support,Disagree,2.5 to 3.49
Female,0,1,0,0,0,200L,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Strongly Agree,Neutral,Strongly Agree,More Frequently,Very Stable,Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,0,1,0,0,300L,Neutral,Neural,Agree,Agree,Neutral,Agree,Frequently,Neutral,Neutral,Neutral,Neutral,Neutral,No Sense of Belonging,Neutral,Neutral,3.5 to 4.49
Female,0,1,0,0,0,200L,Neutral,Neural,Strongly Agree,Neural,Agree,Neutral,Neutral,Agree,More Frequently,Stable,Strongly Agree,Neutral,Little Sense of Belonging,Litle Support,Agree,4.5 and above
Male,0,0,1,0,0,400L,Disagree,Neural,Disagree,Disagree,Neutral,Neutral,Neutral,Neutral,Not Frequently,Stable,Neutral,Disagree,No Sense of Belonging,Litle Support,Neutral,4.5 and above
